FECHA HECHO,DEPARTAMENTO,MUNICIPIO,CANTIDAD
2010-04-20,NARIÑO,LA TOLA,1
2010-04-21,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2010-04-21,CAQUETÁ,CURILLO,1
2010-04-21,CAQUETÁ,SOLANO,1
2010-04-21,CUNDINAMARCA,GACHALA,1
2010-04-21,NARIÑO,SAN ANDRES DE TUMACO,1
2010-04-22,PUTUMAYO,LEGUIZAMO,3
2010-04-22,ANTIOQUIA,YARUMAL,1
2010-04-22,CAUCA,CORINTO,9
2010-04-22,ANTIOQUIA,BRICEÑO,1
2010-04-22,ANTIOQUIA,SONSON,1
2010-04-22,NARIÑO,SAMANIEGO,2
2010-04-22,NORTE DE SANTANDER,EL ZULIA,1
2010-04-22,PUTUMAYO,VILLAGARZON,1
2010-04-22,NARIÑO,SAN ANDRES DE TUMACO,4
2010-04-23,GUAVIARE,EL RETORNO,1
2010-04-23,PUTUMAYO,LEGUIZAMO,2
2010-04-23,SANTANDER,EL PEÑON,1
2010-04-23,BOLÍVAR,SAN MARTIN DE LOBA,1
2010-04-23,ANTIOQUIA,CAMPAMENTO,1
2010-04-23,CAQUETÁ,EL DONCELLO,9
2010-04-23,CAUCA,BOLIVAR,1
2010-04-23,CAUCA,MERCADERES,1
2010-04-23,PUTUMAYO,VILLAGARZON,2
2010-04-23,SANTANDER,BOLIVAR,3
2010-04-24,META,PUERTO GAITAN,1
2010-04-24,PUTUMAYO,PUERTO CAICEDO,1
2010-04-24,PUTUMAYO,PUERTO ASIS,1
2010-04-24,NARIÑO,SAN ANDRES DE TUMACO,2
2010-04-25,CAQUETÁ,SOLANO,1
2010-04-25,PUTUMAYO,LEGUIZAMO,1
2010-04-25,ANTIOQUIA,APARTADO,1
2010-04-25,PUTUMAYO,VILLAGARZON,1
2010-04-26,ANTIOQUIA,PUERTO NARE,1
2010-04-26,NARIÑO,EL ROSARIO,1
2010-04-26,RISARALDA,PEREIRA,1
2010-04-26,VICHADA,CUMARIBO,16
2010-04-27,CHOCÓ,BAJO BAUDO,1
2010-04-27,BOLÍVAR,SAN JACINTO,1
2010-04-27,CHOCÓ,EL LITORAL DEL SAN JUAN,1
2010-04-27,PUTUMAYO,PUERTO CAICEDO,1
2010-04-27,META,MAPIRIPAN,1
2010-04-27,ANTIOQUIA,YARUMAL,1
2010-04-27,CAUCA,GUAPI,1
2010-04-27,NORTE DE SANTANDER,CUCUTA,1
2010-04-27,VALLE DEL CAUCA,BUENAVENTURA,6
2010-04-28,NORTE DE SANTANDER,TIBU,1
2010-04-28,PUTUMAYO,LEGUIZAMO,1
2010-04-28,PUTUMAYO,VALLE DEL GUAMUEZ,2
2010-04-28,CAUCA,BOLIVAR,1
2010-04-28,VICHADA,CUMARIBO,4
2010-04-29,CHOCÓ,BAJO BAUDO,3
2010-04-29,SANTANDER,LANDAZURI,1
2010-04-29,ANTIOQUIA,YARUMAL,1
2010-04-29,CAUCA,BOLIVAR,2
2010-04-29,PUTUMAYO,ORITO,1
2010-04-29,VICHADA,CUMARIBO,3
2010-04-30,CAUCA,EL TAMBO,2
2010-04-30,NARIÑO,EL PEÑOL,1
2010-04-30,NARIÑO,SAMANIEGO,1
2010-05-01,GUAINÍA,INIRIDA,2
2010-05-01,NARIÑO,EL ROSARIO,1
2010-05-01,NARIÑO,POLICARPA,1
2010-05-01,VALLE DEL CAUCA,EL DOVIO,4
2010-05-02,VICHADA,CUMARIBO,3
2010-05-02,PUTUMAYO,PUERTO CAICEDO,1
2010-05-02,CAUCA,BOLIVAR,1
2010-05-02,CHOCÓ,ISTMINA,2
2010-05-02,NARIÑO,SAN LORENZO,1
2010-05-02,NARIÑO,SAN ANDRES DE TUMACO,1
2010-05-03,ANTIOQUIA,CAUCASIA,1
2010-05-03,BOLÍVAR,SAN JACINTO,1
2010-05-03,NARIÑO,SAN ANDRES DE TUMACO,2
2010-05-04,NORTE DE SANTANDER,SARDINATA,1
2010-05-04,CAUCA,TIMBIQUI,3
2010-05-04,NARIÑO,MALLAMA,1
2010-05-04,CAUCA,BOLIVAR,1
2010-05-04,META,PUERTO LLERAS,11
2010-05-04,NARIÑO,EL PEÑOL,1
2010-05-05,NORTE DE SANTANDER,EL TARRA,2
2010-05-05,NORTE DE SANTANDER,TIBU,1
2010-05-05,PUTUMAYO,LEGUIZAMO,1
2010-05-05,BOYACÁ,GUAYATA,1
2010-05-05,NARIÑO,EL PEÑOL,1
2010-05-06,ANTIOQUIA,VALDIVIA,1
2010-05-06,NORTE DE SANTANDER,TIBU,1
2010-05-06,META,SAN MARTIN,1
2010-05-06,BOYACÁ,MACANAL,1
2010-05-06,VICHADA,CUMARIBO,1
2010-05-07,NORTE DE SANTANDER,TIBU,2
2010-05-07,PUTUMAYO,LEGUIZAMO,1
2010-05-07,CAUCA,LOPEZ,3
2010-05-08,PUTUMAYO,PUERTO CAICEDO,2
2010-05-08,CAUCA,EL TAMBO,1
2010-05-08,NARIÑO,POLICARPA,1
2010-05-09,CAQUETÁ,SOLANO,1
2010-05-09,META,PUERTO GAITAN,1
2010-05-10,ANTIOQUIA,CHIGORODO,7
2010-05-10,CAUCA,BOLIVAR,1
2010-05-10,NARIÑO,SAN ANDRES DE TUMACO,1
2010-05-11,ANTIOQUIA,ITUANGO,1
2010-05-11,VICHADA,CUMARIBO,3
2010-05-11,NARIÑO,POLICARPA,7
2010-05-12,ANTIOQUIA,REMEDIOS,1
2010-05-12,NORTE DE SANTANDER,EL TARRA,2
2010-05-12,ANTIOQUIA,SAN FRANCISCO,1
2010-05-12,BOYACÁ,PUERTO BOYACA,1
2010-05-12,VICHADA,CUMARIBO,1
2010-05-12,NARIÑO,SAN ANDRES DE TUMACO,1
2010-05-13,NORTE DE SANTANDER,EL TARRA,1
2010-05-13,VICHADA,PUERTO CARREÑO,2
2010-05-13,CAUCA,TIMBIQUI,1
2010-05-13,PUTUMAYO,LEGUIZAMO,5
2010-05-13,CHOCÓ,BAJO BAUDO,1
2010-05-13,ANTIOQUIA,BRICEÑO,1
2010-05-13,CAUCA,BUENOS AIRES,1
2010-05-14,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2010-05-14,ANTIOQUIA,VALDIVIA,1
2010-05-14,ANTIOQUIA,YARUMAL,1
2010-05-14,CUNDINAMARCA,FUSAGASUGA,1
2010-05-14,MAGDALENA,CIENAGA,1
2010-05-14,NARIÑO,BARBACOAS,1
2010-05-15,ANTIOQUIA,TARAZA,1
2010-05-15,BOYACÁ,PUERTO BOYACA,1
2010-05-15,CAUCA,BOLIVAR,4
2010-05-16,CAUCA,LOPEZ,1
2010-05-16,CHOCÓ,SAN JOSE DEL PALMAR,1
2010-05-17,PUTUMAYO,VALLE DEL GUAMUEZ,1
2010-05-17,ANTIOQUIA,PUERTO NARE,5
2010-05-17,CAUCA,SUAREZ,11
2010-05-18,ARAUCA,TAME,1
2010-05-18,SANTANDER,CIMITARRA,2
2010-05-18,VICHADA,CUMARIBO,1
2010-05-19,PUTUMAYO,LEGUIZAMO,1
2010-05-19,ANTIOQUIA,URAMITA,1
2010-05-19,META,SAN MARTIN,1
2010-05-19,ANTIOQUIA,CAÑASGORDAS,1
2010-05-19,ANTIOQUIA,PUERTO NARE,1
2010-05-19,ANTIOQUIA,YALI,1
2010-05-19,CAUCA,ROSAS,8
2010-05-19,CÓRDOBA,PLANETA RICA,1
2010-05-19,NARIÑO,POLICARPA,5
2010-05-19,PUTUMAYO,VILLAGARZON,1
2010-05-19,NARIÑO,SAN ANDRES DE TUMACO,2
2010-05-20,ANTIOQUIA,SEGOVIA,1
2010-05-20,PUTUMAYO,LEGUIZAMO,2
2010-05-20,ANTIOQUIA,VEGACHI,1
2010-05-20,CAQUETÁ,LA MONTAÑITA,12
2010-05-20,NARIÑO,SAN ANDRES DE TUMACO,3
2010-05-21,BOLÍVAR,BARRANCO DE LOBA,2
2010-05-21,CAQUETÁ,PUERTO RICO,9
2010-05-21,NARIÑO,SAN ANDRES DE TUMACO,5
2010-05-22,ARAUCA,ARAUQUITA,1
2010-05-22,ANTIOQUIA,TARAZA,1
2010-05-22,PUTUMAYO,PUERTO ASIS,8
2010-05-22,NARIÑO,SAN ANDRES DE TUMACO,1
2010-05-23,ANTIOQUIA,TARAZA,1
2010-05-24,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2010-05-24,ANTIOQUIA,TARAZA,1
2010-05-24,VALLE DEL CAUCA,BUENAVENTURA,1
2010-05-25,NARIÑO,SAN ANDRES DE TUMACO,3
2010-05-26,NORTE DE SANTANDER,SARDINATA,1
2010-05-26,PUTUMAYO,PUERTO ASIS,1
2010-05-26,CAUCA,CALOTO,1
2010-05-26,NARIÑO,EL ROSARIO,1
2010-05-26,NORTE DE SANTANDER,EL ZULIA,1
2010-05-26,NARIÑO,SAN ANDRES DE TUMACO,6
2010-05-27,ANTIOQUIA,CACERES,1
2010-05-27,NORTE DE SANTANDER,SARDINATA,1
2010-05-27,NORTE DE SANTANDER,TIBU,2
2010-05-27,META,PUERTO LLERAS,1
2010-05-27,CAUCA,BOLIVAR,1
2010-05-27,NORTE DE SANTANDER,EL ZULIA,1
2010-05-28,ARAUCA,TAME,1
2010-05-28,CÓRDOBA,AYAPEL,1
2010-05-28,VICHADA,CUMARIBO,1
2010-05-28,VICHADA,PUERTO CARREÑO,1
2010-05-29,VICHADA,CUMARIBO,1
2010-05-31,PUTUMAYO,ORITO,1
2010-05-31,BOLÍVAR,SAN PABLO,1
2010-05-31,CAUCA,BOLIVAR,1
2010-05-31,NARIÑO,SAN ANDRES DE TUMACO,1
2010-06-01,ANTIOQUIA,TURBO,2
2010-06-01,PUTUMAYO,PUERTO CAICEDO,1
2010-06-02,PUTUMAYO,PUERTO ASIS,2
2010-06-02,PUTUMAYO,ORITO,1
2010-06-02,NARIÑO,SAN ANDRES DE TUMACO,1
2010-06-03,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2010-06-03,NORTE DE SANTANDER,TEORAMA,1
2010-06-03,NARIÑO,LINARES,1
2010-06-03,NORTE DE SANTANDER,CHINACOTA,1
2010-06-03,PUTUMAYO,PUERTO ASIS,2
2010-06-03,NARIÑO,SAN ANDRES DE TUMACO,1
2010-06-04,META,PUERTO RICO,7
2010-06-04,ARAUCA,TAME,1
2010-06-04,ANTIOQUIA,ZARAGOZA,1
2010-06-04,NORTE DE SANTANDER,TIBU,1
2010-06-04,BOLÍVAR,SAN PABLO,1
2010-06-04,BOLÍVAR,CANTAGALLO,1
2010-06-04,CHOCÓ,NOVITA,2
2010-06-04,PUTUMAYO,VILLAGARZON,1
2010-06-04,NARIÑO,ROBERTO PAYAN,4
2010-06-04,NARIÑO,SAN ANDRES DE TUMACO,2
2010-06-05,META,PUERTO GAITAN,1
2010-06-05,NARIÑO,SANDONA,1
2010-06-05,NARIÑO,SAN ANDRES DE TUMACO,1
2010-06-06,ANTIOQUIA,TARAZA,1
2010-06-06,META,MAPIRIPAN,1
2010-06-07,BOLÍVAR,SIMITI,1
2010-06-07,BOLÍVAR,SAN PABLO,1
2010-06-08,PUTUMAYO,LEGUIZAMO,2
2010-06-08,NARIÑO,SAN ANDRES DE TUMACO,2
2010-06-09,GUAVIARE,CALAMAR,3
2010-06-09,CHOCÓ,BAJO BAUDO,1
2010-06-09,META,PUERTO GAITAN,2
2010-06-09,VICHADA,CUMARIBO,1
2010-06-09,NARIÑO,SAN ANDRES DE TUMACO,1
2010-06-10,ANTIOQUIA,CACERES,1
2010-06-10,NORTE DE SANTANDER,EL TARRA,1
2010-06-10,PUTUMAYO,PUERTO ASIS,1
2010-06-10,META,PUERTO GAITAN,2
2010-06-10,NARIÑO,POLICARPA,2
2010-06-10,META,MAPIRIPAN,2
2010-06-10,NARIÑO,EL ROSARIO,1
2010-06-11,ANTIOQUIA,CACERES,3
2010-06-11,ANTIOQUIA,VALDIVIA,2
2010-06-11,PUTUMAYO,ORITO,1
2010-06-11,VALLE DEL CAUCA,EL DOVIO,1
2010-06-11,CAUCA,MIRANDA,3
2010-06-11,META,PUERTO LLERAS,2
2010-06-12,ANTIOQUIA,CACERES,2
2010-06-13,CUNDINAMARCA,MEDINA,9
2010-06-13,CHOCÓ,SAN JOSE DEL PALMAR,1
2010-06-14,META,MAPIRIPAN,1
2010-06-14,NARIÑO,SAN ANDRES DE TUMACO,3
2010-06-16,GUAVIARE,CALAMAR,1
2010-06-16,META,MAPIRIPAN,1
2010-06-17,NORTE DE SANTANDER,EL TARRA,1
2010-06-17,ANTIOQUIA,MEDELLIN,1
2010-06-17,NORTE DE SANTANDER,EL ZULIA,1
2010-06-18,GUAVIARE,CALAMAR,11
2010-06-18,ARAUCA,TAME,2
2010-06-18,CUNDINAMARCA,PARATEBUENO,1
2010-06-18,NARIÑO,EL TAMBO,1
2010-06-18,NARIÑO,POLICARPA,2
2010-06-19,CAUCA,ARGELIA,1
2010-06-19,CAUCA,EL TAMBO,3
2010-06-19,CESAR,SAN DIEGO,1
2010-06-19,NARIÑO,OLAYA HERRERA,1
2010-06-20,CAUCA,EL TAMBO,1
2010-06-21,GUAVIARE,SAN JOSE DEL GUAVIARE,2
2010-06-21,CAUCA,CORINTO,4
2010-06-21,PUTUMAYO,PUERTO ASIS,2
2010-06-22,NARIÑO,CUMBITARA,1
2010-06-22,PUTUMAYO,PUERTO ASIS,2
2010-06-23,NORTE DE SANTANDER,EL TARRA,1
2010-06-23,ANTIOQUIA,RIONEGRO,1
2010-06-23,CHOCÓ,TADO,1
2010-06-23,NARIÑO,POLICARPA,1
2010-06-23,NORTE DE SANTANDER,CUCUTA,1
2010-06-24,GUAVIARE,CALAMAR,10
2010-06-24,CAUCA,FLORENCIA,1
2010-06-24,CAUCA,ARGELIA,1
2010-06-25,GUAVIARE,EL RETORNO,1
2010-06-25,ANTIOQUIA,CAROLINA,1
2010-06-25,ANTIOQUIA,SANTAFE DE ANTIOQUIA,1
2010-06-25,CAUCA,ARGELIA,3
2010-06-25,CAUCA,TIMBIQUI,1
2010-06-26,GUAVIARE,CALAMAR,10
2010-06-26,PUTUMAYO,LEGUIZAMO,2
2010-06-26,META,MESETAS,1
2010-06-26,NARIÑO,POLICARPA,1
2010-06-27,META,PUERTO GAITAN,2
2010-06-27,VICHADA,LA PRIMAVERA,2
2010-06-28,GUAVIARE,CALAMAR,1
2010-06-28,NARIÑO,POLICARPA,3
2010-06-29,CÓRDOBA,PUERTO LIBERTADOR,1
2010-06-29,CAQUETÁ,SOLANO,1
2010-06-29,PUTUMAYO,LEGUIZAMO,2
2010-06-29,NARIÑO,POLICARPA,3
2010-06-29,CAUCA,EL TAMBO,1
2010-06-29,NARIÑO,SAN ANDRES DE TUMACO,2
2010-06-30,CAUCA,EL TAMBO,1
2010-06-30,CESAR,AGUSTIN CODAZZI,1
2010-06-30,NARIÑO,POLICARPA,1
2010-06-30,NORTE DE SANTANDER,EL ZULIA,1
2010-06-30,VICHADA,CUMARIBO,4
2010-06-30,NARIÑO,SAN ANDRES DE TUMACO,1
2010-07-01,NARIÑO,POLICARPA,3
2010-07-02,NORTE DE SANTANDER,SARDINATA,2
2010-07-02,NORTE DE SANTANDER,TIBU,1
2010-07-02,PUTUMAYO,PUERTO ASIS,1
2010-07-02,CAUCA,MERCADERES,1
2010-07-02,PUTUMAYO,VILLAGARZON,1
2010-07-03,CAUCA,SUAREZ,1
2010-07-03,VICHADA,CUMARIBO,1
2010-07-03,NARIÑO,SAN ANDRES DE TUMACO,3
2010-07-05,CAUCA,BOLIVAR,1
2010-07-06,NARIÑO,POLICARPA,1
2010-07-06,NARIÑO,SAN ANDRES DE TUMACO,1
2010-07-07,ANTIOQUIA,ZARAGOZA,1
2010-07-07,PUTUMAYO,LEGUIZAMO,2
2010-07-07,NARIÑO,POLICARPA,1
2010-07-07,NARIÑO,SAN ANDRES DE TUMACO,1
2010-07-07,NARIÑO,MAGUI,1
2010-07-08,PUTUMAYO,LEGUIZAMO,3
2010-07-08,ANTIOQUIA,NARIÑO,1
2010-07-08,CAUCA,BOLIVAR,1
2010-07-08,NARIÑO,POLICARPA,1
2010-07-08,VICHADA,CUMARIBO,3
2010-07-09,PUTUMAYO,LEGUIZAMO,1
2010-07-09,ANTIOQUIA,AMAGA,1
2010-07-09,NORTE DE SANTANDER,CHINACOTA,1
2010-07-09,NORTE DE SANTANDER,EL ZULIA,2
2010-07-10,CAUCA,TIMBIQUI,1
2010-07-10,NARIÑO,POLICARPA,1
2010-07-10,CHOCÓ,TADO,1
2010-07-10,NORTE DE SANTANDER,CUCUTA,1
2010-07-10,NARIÑO,MAGUI,2
2010-07-11,NARIÑO,POLICARPA,2
2010-07-11,ANTIOQUIA,CAMPAMENTO,1
2010-07-11,PUTUMAYO,ORITO,1
2010-07-11,RISARALDA,MISTRATO,2
2010-07-12,META,PUERTO GAITAN,1
2010-07-12,CHOCÓ,TADO,1
2010-07-12,ANTIOQUIA,CAÑASGORDAS,1
2010-07-13,META,PUERTO GAITAN,1
2010-07-13,NARIÑO,POLICARPA,1
2010-07-13,NORTE DE SANTANDER,CUCUTA,1
2010-07-13,SANTANDER,EL PLAYON,1
2010-07-13,NARIÑO,EL CHARCO,2
2010-07-13,NARIÑO,MAGUI,1
2010-07-14,CÓRDOBA,MONTELIBANO,1
2010-07-14,CAUCA,ARGELIA,3
2010-07-14,NARIÑO,POLICARPA,1
2010-07-14,NORTE DE SANTANDER,EL ZULIA,1
2010-07-15,VALLE DEL CAUCA,BUENAVENTURA,2
2010-07-15,NARIÑO,POLICARPA,1
2010-07-15,PUTUMAYO,PUERTO ASIS,1
2010-07-16,VALLE DEL CAUCA,BUENAVENTURA,1
2010-07-16,ANTIOQUIA,YONDO,1
2010-07-16,NARIÑO,POLICARPA,9
2010-07-17,CAUCA,LOPEZ,1
2010-07-17,NARIÑO,POLICARPA,4
2010-07-18,VALLE DEL CAUCA,BUENAVENTURA,1
2010-07-18,BOYACÁ,PUERTO BOYACA,1
2010-07-18,NARIÑO,SAN ANDRES DE TUMACO,1
2010-07-19,ANTIOQUIA,ANORI,1
2010-07-19,PUTUMAYO,LEGUIZAMO,1
2010-07-19,META,MAPIRIPAN,1
2010-07-19,CAUCA,BOLIVAR,1
2010-07-19,NARIÑO,POLICARPA,2
2010-07-19,NARIÑO,SAN ANDRES DE TUMACO,3
2010-07-21,PUTUMAYO,ORITO,1
2010-07-22,SANTANDER,BETULIA,1
2010-07-22,CAUCA,SUAREZ,1
2010-07-22,NORTE DE SANTANDER,CUCUTA,1
2010-07-22,PUTUMAYO,PUERTO CAICEDO,1
2010-07-22,NARIÑO,SAN ANDRES DE TUMACO,1
2010-07-23,VICHADA,CUMARIBO,1
2010-07-23,NARIÑO,CUMBITARA,1
2010-07-23,CAUCA,LOPEZ,1
2010-07-23,NARIÑO,POLICARPA,10
2010-07-23,NARIÑO,RICAURTE,1
2010-07-23,PUTUMAYO,ORITO,1
2010-07-23,SANTANDER,BETULIA,1
2010-07-24,VALLE DEL CAUCA,CARTAGO,1
2010-07-26,CHOCÓ,ISTMINA,2
2010-07-26,BOYACÁ,PUERTO BOYACA,1
2010-07-27,BOLÍVAR,MORALES,1
2010-07-27,NARIÑO,MOSQUERA,1
2010-07-27,BOYACÁ,PUERTO BOYACA,1
2010-07-27,NARIÑO,POLICARPA,3
2010-07-27,NARIÑO,SAN ANDRES DE TUMACO,4
2010-07-28,BOLÍVAR,MORALES,1
2010-07-28,NARIÑO,EL TAMBO,1
2010-07-28,NARIÑO,TUQUERRES,1
2010-07-28,PUTUMAYO,VALLE DEL GUAMUEZ,1
2010-07-29,VALLE DEL CAUCA,BUENAVENTURA,1
2010-07-29,META,MAPIRIPAN,1
2010-07-29,CAUCA,CORINTO,1
2010-07-29,CAUCA,FLORENCIA,1
2010-07-29,CAUCA,ARGELIA,3
2010-07-29,CAUCA,POPAYAN,1
2010-07-30,ANTIOQUIA,SAN LUIS,1
2010-07-30,CAUCA,ARGELIA,2
2010-07-30,VALLE DEL CAUCA,DAGUA,1
2010-08-01,VALLE DEL CAUCA,BUENAVENTURA,1
2010-08-01,CAUCA,MERCADERES,1
2010-08-02,ANTIOQUIA,ITUANGO,2
2010-08-02,CAUCA,ARGELIA,1
2010-08-02,NARIÑO,SAN ANDRES DE TUMACO,1
2010-08-03,ANTIOQUIA,ITUANGO,1
2010-08-03,HUILA,NEIVA,1
2010-08-03,PUTUMAYO,ORITO,3
2010-08-04,PUTUMAYO,PUERTO ASIS,1
2010-08-05,CAUCA,CORINTO,5
2010-08-05,CAUCA,BALBOA,1
2010-08-06,CAQUETÁ,SAN VICENTE DEL CAGUAN,1
2010-08-06,BOLÍVAR,MORALES,1
2010-08-06,ANTIOQUIA,PUERTO TRIUNFO,1
2010-08-06,NORTE DE SANTANDER,CUCUTA,1
2010-08-06,VICHADA,CUMARIBO,1
2010-08-07,CAQUETÁ,CARTAGENA DEL CHAIRA,1
2010-08-07,ANTIOQUIA,ITUANGO,1
2010-08-07,BOLÍVAR,CANTAGALLO,1
2010-08-07,NORTE DE SANTANDER,RAGONVALIA,1
2010-08-07,BOYACÁ,PUERTO BOYACA,1
2010-08-07,PUTUMAYO,ORITO,1
2010-08-07,VICHADA,CUMARIBO,16
2010-08-08,CAUCA,BALBOA,2
2010-08-08,VICHADA,CUMARIBO,8
2010-08-09,MAGDALENA,SANTA MARTA,1
2010-08-10,BOLÍVAR,MARIA LA BAJA,2
2010-08-10,BOYACÁ,MACANAL,1
2010-08-11,CUNDINAMARCA,VIOTA,1
2010-08-12,GUAVIARE,EL RETORNO,4
2010-08-12,ANTIOQUIA,VALDIVIA,1
2010-08-12,CUNDINAMARCA,YACOPI,1
2010-08-12,NARIÑO,SAN ANDRES DE TUMACO,2
2010-08-13,GUAVIARE,EL RETORNO,9
2010-08-13,BOLÍVAR,CANTAGALLO,1
2010-08-13,CAUCA,ARGELIA,1
2010-08-14,ANTIOQUIA,VALDIVIA,1
2010-08-14,ANTIOQUIA,YARUMAL,1
2010-08-14,CAUCA,ARGELIA,1
2010-08-14,BOYACÁ,PUERTO BOYACA,1
2010-08-14,META,MAPIRIPAN,2
2010-08-14,NORTE DE SANTANDER,EL ZULIA,1
2010-08-15,META,RESTREPO,1
2010-08-15,NARIÑO,SAN ANDRES DE TUMACO,1
2010-08-16,META,MAPIRIPAN,1
2010-08-16,CÓRDOBA,AYAPEL,1
2010-08-16,MAGDALENA,ZONA BANANERA,1
2010-08-16,CHOCÓ,TADO,1
2010-08-16,ANTIOQUIA,YONDO,1
2010-08-16,NARIÑO,SAN ANDRES DE TUMACO,1
2010-08-17,PUTUMAYO,ORITO,2
2010-08-17,BOLÍVAR,SAN PABLO,1
2010-08-17,CAUCA,CORINTO,4
2010-08-17,BOLÍVAR,SANTA ROSA DEL SUR,1
2010-08-17,CÓRDOBA,AYAPEL,1
2010-08-18,BOLÍVAR,SAN PABLO,1
2010-08-18,BOLÍVAR,CANTAGALLO,2
2010-08-18,BOYACÁ,PUERTO BOYACA,1
2010-08-18,CAUCA,BALBOA,1
2010-08-19,BOLÍVAR,MOMPOS,2
2010-08-19,BOYACÁ,PUERTO BOYACA,1
2010-08-19,NORTE DE SANTANDER,SALAZAR,1
2010-08-19,PUTUMAYO,VILLAGARZON,1
2010-08-20,PUTUMAYO,ORITO,1
2010-08-20,ANTIOQUIA,YONDO,1
2010-08-20,BOYACÁ,PUERTO BOYACA,1
2010-08-20,NARIÑO,POLICARPA,1
2010-08-21,VICHADA,CUMARIBO,3
2010-08-22,GUAVIARE,CALAMAR,11
2010-08-22,ANTIOQUIA,SAN FRANCISCO,1
2010-08-23,ANTIOQUIA,TARAZA,1
2010-08-23,CHOCÓ,TADO,1
2010-08-23,BOYACÁ,COPER,1
2010-08-24,GUAVIARE,EL RETORNO,4
2010-08-24,ANTIOQUIA,ITUANGO,1
2010-08-24,ANTIOQUIA,TARAZA,1
2010-08-24,META,MAPIRIPAN,1
2010-08-24,CAUCA,MERCADERES,1
2010-08-24,VICHADA,CUMARIBO,1
2010-08-25,CÓRDOBA,PUERTO LIBERTADOR,1
2010-08-25,VALLE DEL CAUCA,BUENAVENTURA,1
2010-08-25,META,PUERTO GAITAN,1
2010-08-25,PUTUMAYO,ORITO,1
2010-08-25,CAUCA,BOLIVAR,1
2010-08-25,CAUCA,ARGELIA,2
2010-08-26,ANTIOQUIA,VALDIVIA,1
2010-08-26,ANTIOQUIA,SAN FRANCISCO,1
2010-08-26,VALLE DEL CAUCA,FLORIDA,1
2010-08-26,VICHADA,CUMARIBO,1
2010-08-27,PUTUMAYO,PUERTO CAICEDO,2
2010-08-27,ANTIOQUIA,SAN LUIS,1
2010-08-27,META,SAN JUAN DE ARAMA,1
2010-08-27,NARIÑO,ROBERTO PAYAN,1
2010-08-28,ANTIOQUIA,SAN LUIS,1
2010-08-28,VICHADA,CUMARIBO,1
2010-08-29,BOLÍVAR,SAN PABLO,1
2010-08-29,CAUCA,EL TAMBO,1
2010-08-30,PUTUMAYO,ORITO,1
2010-08-30,NARIÑO,EL ROSARIO,1
2010-08-31,BOYACÁ,MIRAFLORES,1
2010-08-31,CAUCA,ARGELIA,1
2010-09-01,ANTIOQUIA,NECHI,2
2010-09-01,ANTIOQUIA,TARAZA,1
2010-09-01,PUTUMAYO,LEGUIZAMO,1
2010-09-01,PUTUMAYO,PUERTO CAICEDO,1
2010-09-01,CAUCA,EL TAMBO,11
2010-09-01,NARIÑO,EL ROSARIO,2
2010-09-01,PUTUMAYO,VALLE DEL GUAMUEZ,1
2010-09-02,ANTIOQUIA,TARAZA,1
2010-09-02,PUTUMAYO,PUERTO GUZMAN,1
2010-09-02,NARIÑO,EL ROSARIO,1
2010-09-03,ANTIOQUIA,SAN FRANCISCO,1
2010-09-03,CAUCA,ARGELIA,1
2010-09-04,ANTIOQUIA,TARAZA,1
2010-09-04,MAGDALENA,SANTA MARTA,1
2010-09-04,NARIÑO,EL ROSARIO,2
2010-09-04,VICHADA,CUMARIBO,2
2010-09-05,NARIÑO,EL ROSARIO,1
2010-09-06,NARIÑO,EL ROSARIO,1
2010-09-07,META,PUERTO RICO,3
2010-09-07,PUTUMAYO,PUERTO ASIS,1
2010-09-07,META,URIBE,1
2010-09-07,ANTIOQUIA,BETANIA,1
2010-09-07,CUNDINAMARCA,QUIPILE,1
2010-09-08,ANTIOQUIA,VALDIVIA,1
2010-09-08,CHOCÓ,MEDIO BAUDO,1
2010-09-08,ANTIOQUIA,SAN PEDRO DE URABA,2
2010-09-08,PUTUMAYO,VALLE DEL GUAMUEZ,1
2010-09-08,PUTUMAYO,SAN MIGUEL,1
2010-09-09,CAUCA,ARGELIA,2
2010-09-09,NORTE DE SANTANDER,CUCUTA,1
2010-09-09,PUTUMAYO,ORITO,1
2010-09-09,PUTUMAYO,SAN MIGUEL,1
2010-09-10,PUTUMAYO,PUERTO ASIS,1
2010-09-10,BOLÍVAR,MONTECRISTO,1
2010-09-10,ANTIOQUIA,SAN FRANCISCO,1
2010-09-10,CAUCA,BOLIVAR,1
2010-09-11,ANTIOQUIA,YONDO,2
2010-09-11,NARIÑO,EL ROSARIO,1
2010-09-12,GUAVIARE,SAN JOSE DEL GUAVIARE,4
2010-09-12,PUTUMAYO,VALLE DEL GUAMUEZ,2
2010-09-12,ANTIOQUIA,SAN FRANCISCO,1
2010-09-12,BOYACÁ,GUATEQUE,1
2010-09-14,GUAVIARE,SAN JOSE DEL GUAVIARE,1
2010-09-14,GUAVIARE,EL RETORNO,6
2010-09-14,META,PUERTO GAITAN,1
2010-09-14,PUTUMAYO,ORITO,1
2010-09-15,PUTUMAYO,LEGUIZAMO,1
2010-09-15,NORTE DE SANTANDER,CUCUTA,1
2010-09-16,ANTIOQUIA,TARAZA,1
