FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD,UNIDAD DE MEDIDA
02/21/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
02/21/2016 12:00:00 AM,52,NARIÑO,52696,SANTA BARBARA,1,UNIDAD
02/21/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
02/22/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
02/22/2016 12:00:00 AM,13,BOLÍVAR,13052,ARJONA,1,UNIDAD
02/22/2016 12:00:00 AM,50,META,50400,LEJANIAS,1,UNIDAD
02/22/2016 12:00:00 AM,99,VICHADA,99001,PUERTO CARREÑO,1,UNIDAD
02/22/2016 12:00:00 AM,52,NARIÑO,52540,POLICARPA,1,UNIDAD
02/22/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
02/22/2016 12:00:00 AM,50,META,50370,URIBE,1,UNIDAD
02/22/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
02/22/2016 12:00:00 AM,52,NARIÑO,52696,SANTA BARBARA,1,UNIDAD
02/23/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
02/23/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
02/23/2016 12:00:00 AM,05,ANTIOQUIA,05790,TARAZA,1,UNIDAD
02/23/2016 12:00:00 AM,27,CHOCÓ,27001,QUIBDO,2,UNIDAD
02/23/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
02/23/2016 12:00:00 AM,86,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
02/23/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,4,UNIDAD
02/23/2016 12:00:00 AM,76,VALLE DEL CAUCA,76364,JAMUNDI,1,UNIDAD
02/23/2016 12:00:00 AM,19,CAUCA,19533,PIAMONTE,1,UNIDAD
02/23/2016 12:00:00 AM,68,SANTANDER,68745,SIMACOTA,1,UNIDAD
02/23/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
02/24/2016 12:00:00 AM,54,NORTE DE SANTANDER,54720,SARDINATA,1,UNIDAD
02/24/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,1,UNIDAD
02/24/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
02/24/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
02/24/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
02/24/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,2,UNIDAD
02/24/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
02/24/2016 12:00:00 AM,52,NARIÑO,52490,OLAYA HERRERA,1,UNIDAD
02/25/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
02/25/2016 12:00:00 AM,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
02/25/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
02/25/2016 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1,UNIDAD
02/25/2016 12:00:00 AM,27,CHOCÓ,27413,LLORO,1,UNIDAD
02/25/2016 12:00:00 AM,19,CAUCA,19075,BALBOA,1,UNIDAD
02/25/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,1,UNIDAD
02/25/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
02/26/2016 12:00:00 AM,50,META,50350,LA MACARENA,2,UNIDAD
02/26/2016 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1,UNIDAD
02/26/2016 12:00:00 AM,05,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
02/26/2016 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
02/26/2016 12:00:00 AM,76,VALLE DEL CAUCA,76109,BUENAVENTURA,2,UNIDAD
02/26/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,2,UNIDAD
02/26/2016 12:00:00 AM,50,META,50400,LEJANIAS,1,UNIDAD
02/26/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
02/26/2016 12:00:00 AM,52,NARIÑO,52250,EL CHARCO,1,UNIDAD
02/26/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,1,UNIDAD
02/27/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
02/27/2016 12:00:00 AM,50,META,50590,PUERTO RICO,1,UNIDAD
02/27/2016 12:00:00 AM,19,CAUCA,19418,LOPEZ,1,UNIDAD
02/27/2016 12:00:00 AM,76,VALLE DEL CAUCA,76364,JAMUNDI,1,UNIDAD
02/28/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
02/28/2016 12:00:00 AM,05,ANTIOQUIA,05854,VALDIVIA,1,UNIDAD
02/28/2016 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,3,UNIDAD
02/28/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,2,UNIDAD
02/28/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
02/28/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
02/28/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
02/29/2016 12:00:00 AM,50,META,50590,PUERTO RICO,1,UNIDAD
02/29/2016 12:00:00 AM,19,CAUCA,19807,TIMBIO,1,UNIDAD
02/29/2016 12:00:00 AM,19,CAUCA,19533,PIAMONTE,1,UNIDAD
03/01/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/01/2016 12:00:00 AM,54,NORTE DE SANTANDER,54250,EL TARRA,2,UNIDAD
03/01/2016 12:00:00 AM,19,CAUCA,19807,TIMBIO,1,UNIDAD
03/01/2016 12:00:00 AM,50,META,50330,MESETAS,1,UNIDAD
03/01/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/01/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/01/2016 12:00:00 AM,19,CAUCA,19075,BALBOA,1,UNIDAD
03/01/2016 12:00:00 AM,05,ANTIOQUIA,05756,SONSON,1,UNIDAD
03/02/2016 12:00:00 AM,05,ANTIOQUIA,05736,SEGOVIA,1,UNIDAD
03/02/2016 12:00:00 AM,54,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
03/02/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
03/02/2016 12:00:00 AM,86,PUTUMAYO,86573,LEGUIZAMO,3,UNIDAD
03/02/2016 12:00:00 AM,13,BOLÍVAR,13458,MONTECRISTO,1,UNIDAD
03/02/2016 12:00:00 AM,50,META,50330,MESETAS,2,UNIDAD
03/02/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
03/02/2016 12:00:00 AM,27,CHOCÓ,27150,CARMEN DEL DARIEN,1,UNIDAD
03/02/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/03/2016 12:00:00 AM,05,ANTIOQUIA,05736,SEGOVIA,1,UNIDAD
03/03/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/03/2016 12:00:00 AM,50,META,50370,URIBE,1,UNIDAD
03/03/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/03/2016 12:00:00 AM,52,NARIÑO,52612,RICAURTE,2,UNIDAD
03/03/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/03/2016 12:00:00 AM,18,CAQUETÁ,18756,SOLANO,1,UNIDAD
03/03/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/03/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/04/2016 12:00:00 AM,52,NARIÑO,52540,POLICARPA,1,UNIDAD
03/04/2016 12:00:00 AM,86,PUTUMAYO,86569,PUERTO CAICEDO,2,UNIDAD
03/04/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
03/04/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/04/2016 12:00:00 AM,50,META,50325,MAPIRIPAN,1,UNIDAD
03/04/2016 12:00:00 AM,50,META,50370,URIBE,1,UNIDAD
03/04/2016 12:00:00 AM,52,NARIÑO,52250,EL CHARCO,1,UNIDAD
03/04/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/05/2016 12:00:00 AM,50,META,50711,VISTAHERMOSA,1,UNIDAD
03/05/2016 12:00:00 AM,05,ANTIOQUIA,05400,LA UNION,1,UNIDAD
03/05/2016 12:00:00 AM,05,ANTIOQUIA,05234,DABEIBA,1,UNIDAD
03/05/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/05/2016 12:00:00 AM,19,CAUCA,19212,CORINTO,2,UNIDAD
03/05/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/05/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,1,UNIDAD
03/06/2016 12:00:00 AM,95,GUAVIARE,95025,EL RETORNO,1,UNIDAD
03/06/2016 12:00:00 AM,05,ANTIOQUIA,05736,SEGOVIA,1,UNIDAD
03/06/2016 12:00:00 AM,54,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
03/06/2016 12:00:00 AM,52,NARIÑO,52678,SAMANIEGO,1,UNIDAD
03/06/2016 12:00:00 AM,54,NORTE DE SANTANDER,54128,CACHIRA,1,UNIDAD
03/06/2016 12:00:00 AM,68,SANTANDER,68773,SUCRE,1,UNIDAD
03/06/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
03/06/2016 12:00:00 AM,05,ANTIOQUIA,05148,EL CARMEN DE VIBORAL,1,UNIDAD
03/06/2016 12:00:00 AM,50,META,50330,MESETAS,2,UNIDAD
03/06/2016 12:00:00 AM,52,NARIÑO,52260,EL TAMBO,1,UNIDAD
03/06/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/06/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/07/2016 12:00:00 AM,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
03/07/2016 12:00:00 AM,05,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
03/07/2016 12:00:00 AM,54,NORTE DE SANTANDER,54128,CACHIRA,1,UNIDAD
03/07/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
03/07/2016 12:00:00 AM,86,PUTUMAYO,86569,PUERTO CAICEDO,1,UNIDAD
03/07/2016 12:00:00 AM,19,CAUCA,19622,ROSAS,1,UNIDAD
03/07/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/07/2016 12:00:00 AM,50,META,50370,URIBE,1,UNIDAD
03/07/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/07/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/07/2016 12:00:00 AM,05,ANTIOQUIA,05045,APARTADO,1,UNIDAD
03/07/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/07/2016 12:00:00 AM,19,CAUCA,19533,PIAMONTE,1,UNIDAD
03/07/2016 12:00:00 AM,52,NARIÑO,52250,EL CHARCO,1,UNIDAD
03/07/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,1,UNIDAD
03/08/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/08/2016 12:00:00 AM,05,ANTIOQUIA,05361,ITUANGO,1,UNIDAD
03/08/2016 12:00:00 AM,54,NORTE DE SANTANDER,54206,CONVENCION,3,UNIDAD
03/08/2016 12:00:00 AM,05,ANTIOQUIA,05051,ARBOLETES,1,UNIDAD
03/08/2016 12:00:00 AM,27,CHOCÓ,27787,TADO,1,UNIDAD
03/08/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/08/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/08/2016 12:00:00 AM,52,NARIÑO,52260,EL TAMBO,1,UNIDAD
03/08/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/08/2016 12:00:00 AM,52,NARIÑO,52678,SAMANIEGO,1,UNIDAD
03/08/2016 12:00:00 AM,86,PUTUMAYO,86569,PUERTO CAICEDO,1,UNIDAD
03/08/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/09/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/09/2016 12:00:00 AM,54,NORTE DE SANTANDER,54250,EL TARRA,1,UNIDAD
03/09/2016 12:00:00 AM,15,BOYACÁ,15572,PUERTO BOYACA,2,UNIDAD
03/09/2016 12:00:00 AM,99,VICHADA,99624,SANTA ROSALIA,1,UNIDAD
03/09/2016 12:00:00 AM,50,META,50370,URIBE,1,UNIDAD
03/09/2016 12:00:00 AM,95,GUAVIARE,95200,MIRAFLORES,1,UNIDAD
03/09/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/09/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/09/2016 12:00:00 AM,05,ANTIOQUIA,05585,PUERTO NARE,1,UNIDAD
03/09/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/10/2016 12:00:00 AM,05,ANTIOQUIA,05736,SEGOVIA,1,UNIDAD
03/10/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,7,UNIDAD
03/10/2016 12:00:00 AM,54,NORTE DE SANTANDER,54239,DURANIA,1,UNIDAD
03/10/2016 12:00:00 AM,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,1,UNIDAD
03/10/2016 12:00:00 AM,17,CALDAS,17662,SAMANA,1,UNIDAD
03/10/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/10/2016 12:00:00 AM,52,NARIÑO,52418,LOS ANDES,1,UNIDAD
03/10/2016 12:00:00 AM,27,CHOCÓ,27660,SAN JOSE DEL PALMAR,1,UNIDAD
03/10/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/10/2016 12:00:00 AM,05,ANTIOQUIA,05480,MUTATA,1,UNIDAD
03/10/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,2,UNIDAD
03/10/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/10/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/11/2016 12:00:00 AM,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,4,UNIDAD
03/11/2016 12:00:00 AM,50,META,50450,PUERTO CONCORDIA,1,UNIDAD
03/11/2016 12:00:00 AM,50,META,50590,PUERTO RICO,1,UNIDAD
03/11/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
03/11/2016 12:00:00 AM,05,ANTIOQUIA,05120,CACERES,1,UNIDAD
03/11/2016 12:00:00 AM,54,NORTE DE SANTANDER,54250,EL TARRA,4,UNIDAD
03/11/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
03/11/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
03/11/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/11/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/11/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/11/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,2,UNIDAD
03/12/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/12/2016 12:00:00 AM,05,ANTIOQUIA,05895,ZARAGOZA,1,UNIDAD
03/12/2016 12:00:00 AM,05,ANTIOQUIA,05400,LA UNION,1,UNIDAD
03/12/2016 12:00:00 AM,76,VALLE DEL CAUCA,76364,JAMUNDI,2,UNIDAD
03/12/2016 12:00:00 AM,73,TOLIMA,73067,ATACO,1,UNIDAD
03/12/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/12/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/12/2016 12:00:00 AM,52,NARIÑO,52036,ANCUYA,1,UNIDAD
03/12/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/12/2016 12:00:00 AM,52,NARIÑO,52678,SAMANIEGO,1,UNIDAD
03/12/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,3,UNIDAD
03/13/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
03/13/2016 12:00:00 AM,54,NORTE DE SANTANDER,54800,TEORAMA,1,UNIDAD
03/13/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,4,UNIDAD
03/13/2016 12:00:00 AM,19,CAUCA,19809,TIMBIQUI,1,UNIDAD
03/13/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/13/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/13/2016 12:00:00 AM,19,CAUCA,19418,LOPEZ,1,UNIDAD
03/13/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,2,UNIDAD
03/13/2016 12:00:00 AM,05,ANTIOQUIA,05400,LA UNION,1,UNIDAD
03/13/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
03/13/2016 12:00:00 AM,19,CAUCA,19022,ALMAGUER,1,UNIDAD
03/13/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/14/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
03/14/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/14/2016 12:00:00 AM,05,ANTIOQUIA,05040,ANORI,1,UNIDAD
03/14/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,5,UNIDAD
03/14/2016 12:00:00 AM,52,NARIÑO,52418,LOS ANDES,1,UNIDAD
03/14/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/14/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/14/2016 12:00:00 AM,19,CAUCA,19130,CAJIBIO,1,UNIDAD
03/14/2016 12:00:00 AM,86,PUTUMAYO,86568,PUERTO ASIS,1,UNIDAD
03/14/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/14/2016 12:00:00 AM,19,CAUCA,19533,PIAMONTE,1,UNIDAD
03/14/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
03/15/2016 12:00:00 AM,50,META,50590,PUERTO RICO,1,UNIDAD
03/15/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/15/2016 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
03/15/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,3,UNIDAD
03/15/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,1,UNIDAD
03/15/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/15/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
03/15/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/15/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,1,UNIDAD
03/16/2016 12:00:00 AM,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,2,UNIDAD
03/16/2016 12:00:00 AM,05,ANTIOQUIA,05040,ANORI,2,UNIDAD
03/16/2016 12:00:00 AM,68,SANTANDER,68101,BOLIVAR,1,UNIDAD
03/16/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,2,UNIDAD
03/16/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/16/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,2,UNIDAD
03/16/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/17/2016 12:00:00 AM,18,CAQUETÁ,18610,SAN JOSE DEL FRAGUA,4,UNIDAD
03/17/2016 12:00:00 AM,25,CUNDINAMARCA,25260,EL ROSAL,1,UNIDAD
03/17/2016 12:00:00 AM,52,NARIÑO,52356,IPIALES,1,UNIDAD
03/17/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/17/2016 12:00:00 AM,52,NARIÑO,52254,EL PEÑOL,1,UNIDAD
03/17/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,1,UNIDAD
03/17/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/17/2016 12:00:00 AM,27,CHOCÓ,27800,UNGUIA,1,UNIDAD
03/17/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/18/2016 12:00:00 AM,23,CÓRDOBA,23855,VALENCIA,1,UNIDAD
03/18/2016 12:00:00 AM,52,NARIÑO,52254,EL PEÑOL,1,UNIDAD
03/18/2016 12:00:00 AM,68,SANTANDER,68101,BOLIVAR,1,UNIDAD
03/18/2016 12:00:00 AM,19,CAUCA,19075,BALBOA,1,UNIDAD
03/18/2016 12:00:00 AM,52,NARIÑO,52560,POTOSI,2,UNIDAD
03/18/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,1,UNIDAD
03/19/2016 12:00:00 AM,05,ANTIOQUIA,05649,SAN CARLOS,1,UNIDAD
03/19/2016 12:00:00 AM,18,CAQUETÁ,18247,EL DONCELLO,1,UNIDAD
03/19/2016 12:00:00 AM,52,NARIÑO,52254,EL PEÑOL,1,UNIDAD
03/19/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/19/2016 12:00:00 AM,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,1,UNIDAD
03/19/2016 12:00:00 AM,54,NORTE DE SANTANDER,54498,OCAÑA,1,UNIDAD
03/19/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,2,UNIDAD
03/19/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/20/2016 12:00:00 AM,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,1,UNIDAD
03/20/2016 12:00:00 AM,54,NORTE DE SANTANDER,54206,CONVENCION,1,UNIDAD
03/20/2016 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,1,UNIDAD
03/20/2016 12:00:00 AM,27,CHOCÓ,27800,UNGUIA,1,UNIDAD
03/20/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/21/2016 12:00:00 AM,94,GUAINÍA,94343,BARRANCO MINAS,2,UNIDAD
03/21/2016 12:00:00 AM,54,NORTE DE SANTANDER,54128,CACHIRA,1,UNIDAD
03/22/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
03/22/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/22/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/22/2016 12:00:00 AM,19,CAUCA,19100,BOLIVAR,1,UNIDAD
03/22/2016 12:00:00 AM,68,SANTANDER,68861,VELEZ,1,UNIDAD
03/22/2016 12:00:00 AM,54,NORTE DE SANTANDER,54128,CACHIRA,1,UNIDAD
03/22/2016 12:00:00 AM,86,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
03/22/2016 12:00:00 AM,52,NARIÑO,52079,BARBACOAS,1,UNIDAD
03/22/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,1,UNIDAD
03/23/2016 12:00:00 AM,50,META,50350,LA MACARENA,2,UNIDAD
03/23/2016 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
03/23/2016 12:00:00 AM,19,CAUCA,19110,BUENOS AIRES,1,UNIDAD
03/23/2016 12:00:00 AM,86,PUTUMAYO,86757,SAN MIGUEL,1,UNIDAD
03/23/2016 12:00:00 AM,68,SANTANDER,68250,EL PEÑON,1,UNIDAD
03/23/2016 12:00:00 AM,05,ANTIOQUIA,05837,TURBO,1,UNIDAD
03/23/2016 12:00:00 AM,86,PUTUMAYO,86571,PUERTO GUZMAN,2,UNIDAD
03/23/2016 12:00:00 AM,18,CAQUETÁ,18592,PUERTO RICO,1,UNIDAD
03/23/2016 12:00:00 AM,54,NORTE DE SANTANDER,54128,CACHIRA,1,UNIDAD
03/24/2016 12:00:00 AM,50,META,50590,PUERTO RICO,2,UNIDAD
03/24/2016 12:00:00 AM,50,META,50350,LA MACARENA,1,UNIDAD
03/24/2016 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1,UNIDAD
03/24/2016 12:00:00 AM,54,NORTE DE SANTANDER,54810,TIBU,1,UNIDAD
03/24/2016 12:00:00 AM,18,CAQUETÁ,18756,SOLANO,1,UNIDAD
03/24/2016 12:00:00 AM,19,CAUCA,19256,EL TAMBO,1,UNIDAD
03/24/2016 12:00:00 AM,27,CHOCÓ,27810,UNION PANAMERICANA,1,UNIDAD
03/24/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
03/24/2016 12:00:00 AM,19,CAUCA,19807,TIMBIO,1,UNIDAD
03/24/2016 12:00:00 AM,19,CAUCA,19022,ALMAGUER,1,UNIDAD
03/24/2016 12:00:00 AM,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,1,UNIDAD
03/24/2016 12:00:00 AM,86,PUTUMAYO,86320,ORITO,2,UNIDAD
03/24/2016 12:00:00 AM,52,NARIÑO,52835,SAN ANDRES DE TUMACO,7,UNIDAD
03/25/2016 12:00:00 AM,50,META,50350,LA MACARENA,5,UNIDAD
03/25/2016 12:00:00 AM,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,1,UNIDAD
03/25/2016 12:00:00 AM,81,ARAUCA,81065,ARAUQUITA,1,UNIDAD
03/25/2016 12:00:00 AM,50,META,50330,MESETAS,1,UNIDAD
03/25/2016 12:00:00 AM,68,SANTANDER,68190,CIMITARRA,1,UNIDAD
03/25/2016 12:00:00 AM,99,VICHADA,99773,CUMARIBO,1,UNIDAD
